X-Position,Y-Position,Width,Height
tensor(398.3231),tensor(277.7988),tensor(13.5704),tensor(20.9227)
tensor(78.7233),tensor(263.1104),tensor(10.8211),tensor(14.1183)
tensor(386.5199),tensor(8.5778),tensor(26.5411),tensor(17.1556)
----- NEW FRAME -----
tensor(115.2394),tensor(294.0655),tensor(24.5200),tensor(34.1816)
tensor(457.5903),tensor(296.6202),tensor(21.6080),tensor(34.0613)
tensor(176.1148),tensor(271.2449),tensor(15.0887),tensor(24.9938)
tensor(397.3307),tensor(277.2011),tensor(14.4614),tensor(21.2581)
tensor(62.0998),tensor(262.9102),tensor(11.4637),tensor(14.0397)
tensor(134.6301),tensor(266.6588),tensor(12.4155),tensor(16.2786)
----- NEW FRAME -----
tensor(467.3130),tensor(302.0113),tensor(23.8550),tensor(37.7218)
tensor(87.1094),tensor(298.7028),tensor(25.6449),tensor(34.8849)
tensor(398.3174),tensor(278.3702),tensor(14.5934),tensor(22.5581)
tensor(120.9414),tensor(266.2722),tensor(11.9216),tensor(16.9188)
tensor(162.1151),tensor(272.4050),tensor(14.0138),tensor(24.5988)
tensor(45.0140),tensor(262.2254),tensor(11.9829),tensor(15.1129)
----- NEW FRAME -----
tensor(50.2318),tensor(307.1856),tensor(29.3493),tensor(42.6472)
tensor(477.6163),tensor(308.7459),tensor(26.5808),tensor(38.7733)
tensor(397.7618),tensor(282.6338),tensor(15.7168),tensor(25.2626)
tensor(143.9943),tensor(278.3281),tensor(16.0706),tensor(22.9313)
----- NEW FRAME -----
tensor(490.4576),tensor(320.3390),tensor(29.6094),tensor(46.8663)
tensor(10.3240),tensor(317.1115),tensor(20.6481),tensor(44.7675)
tensor(397.3452),tensor(288.6118),tensor(16.9128),tensor(25.3430)
tensor(123.0824),tensor(282.7129),tensor(17.8136),tensor(24.4448)
tensor(83.0705),tensor(272.4203),tensor(14.7257),tensor(21.7846)
----- NEW FRAME -----
tensor(507.2626),tensor(336.9350),tensor(33.5613),tensor(52.1444)
tensor(95.6383),tensor(289.4574),tensor(20.0941),tensor(27.5272)
tensor(395.9425),tensor(294.5352),tensor(17.9886),tensor(28.7302)
tensor(339.9626),tensor(284.3218),tensor(14.1112),tensor(22.3850)
tensor(58.0628),tensor(277.6705),tensor(15.3286),tensor(21.4070)
----- NEW FRAME -----
tensor(530.3901),tensor(355.4449),tensor(39.2482),tensor(62.5322)
tensor(394.2696),tensor(302.6693),tensor(19.4495),tensor(31.5891)
tensor(64.0596),tensor(298.2187),tensor(21.7730),tensor(31.8960)
tensor(28.5344),tensor(283.8536),tensor(17.6913),tensor(24.5486)
tensor(333.2350),tensor(289.0172),tensor(15.5220),tensor(26.1376)
----- NEW FRAME -----
tensor(395.4910),tensor(309.6474),tensor(20.4031),tensor(34.4153)
tensor(568.4535),tensor(379.4823),tensor(46.1812),tensor(78.1073)
tensor(27.7586),tensor(305.3026),tensor(25.9914),tensor(34.0021)
tensor(328.1245),tensor(294.2172),tensor(15.9301),tensor(25.1763)
tensor(245.2247),tensor(285.0022),tensor(13.7168),tensor(18.3346)
----- NEW FRAME -----
tensor(397.9503),tensor(319.2348),tensor(21.8608),tensor(36.2468)
tensor(235.8284),tensor(288.9247),tensor(13.9130),tensor(20.9559)
tensor(323.6652),tensor(299.6655),tensor(15.8632),tensor(28.5353)
tensor(629.0447),tensor(399.2318),tensor(21.9105),tensor(43.9600)
tensor(626.7695),tensor(403.5543),tensor(26.4611),tensor(53.3104)
----- NEW FRAME -----
tensor(422.2998),tensor(331.2975),tensor(26.4426),tensor(42.2744)
tensor(336.2275),tensor(306.1756),tensor(17.7673),tensor(30.7032)
tensor(242.6109),tensor(294.4933),tensor(14.1248),tensor(23.1177)
----- NEW FRAME -----
tensor(437.4409),tensor(342.7485),tensor(30.3333),tensor(49.1865)
tensor(337.4604),tensor(311.6481),tensor(18.6786),tensor(34.4587)
tensor(235.7835),tensor(298.2239),tensor(15.8311),tensor(26.8721)
tensor(436.6569),tensor(337.2313),tensor(25.4673),tensor(39.8514)
----- NEW FRAME -----
tensor(452.1803),tensor(353.1982),tensor(36.8271),tensor(59.4167)
tensor(334.5507),tensor(313.3900),tensor(20.6901),tensor(35.8206)
----- NEW FRAME -----
tensor(334.5667),tensor(313.9738),tensor(24.0273),tensor(43.5829)
tensor(478.4605),tensor(361.1138),tensor(30.8534),tensor(51.8269)
tensor(214.3061),tensor(296.9174),tensor(19.2236),tensor(29.2617)
tensor(120.7658),tensor(288.3297),tensor(14.7534),tensor(21.9747)
----- NEW FRAME -----
tensor(368.9270),tensor(322.6985),tensor(27.5291),tensor(44.2255)
tensor(565.2905),tensor(401.8811),tensor(48.6655),tensor(92.2540)
tensor(234.8810),tensor(298.1423),tensor(18.5170),tensor(29.5059)
----- NEW FRAME -----
tensor(418.6488),tensor(335.1036),tensor(31.2443),tensor(51.7925)
tensor(262.4235),tensor(300.5047),tensor(20.6178),tensor(33.1588)
tensor(160.4661),tensor(288.4865),tensor(17.2035),tensor(26.3101)
----- NEW FRAME -----
tensor(497.2804),tensor(355.7009),tensor(40.2708),tensor(60.1428)
tensor(300.8331),tensor(309.5129),tensor(23.6934),tensor(37.0854)
tensor(191.6431),tensor(293.9610),tensor(18.2939),tensor(26.1786)
----- NEW FRAME -----
tensor(378.1472),tensor(318.0247),tensor(27.1446),tensor(41.6378)
tensor(253.8148),tensor(297.5019),tensor(21.0114),tensor(28.5063)
tensor(53.1348),tensor(20.3846),tensor(18.9574),tensor(17.9476)
----- NEW FRAME -----
tensor(483.2275),tensor(336.0780),tensor(34.7112),tensor(52.5975)
tensor(326.1941),tensor(305.3653),tensor(21.0598),tensor(32.0555)
tensor(126.8445),tensor(31.3659),tensor(17.3831),tensor(16.7485)
tensor(216.5536),tensor(293.1285),tensor(17.2038),tensor(27.5797)
tensor(118.1768),tensor(287.0186),tensor(15.7578),tensor(21.7636)
----- NEW FRAME -----
tensor(536.5013),tensor(356.3213),tensor(40.8459),tensor(59.9753)
tensor(339.6474),tensor(311.9312),tensor(22.7469),tensor(36.4722)
tensor(114.6488),tensor(288.9030),tensor(15.3182),tensor(24.4203)
tensor(218.0858),tensor(297.7958),tensor(17.5151),tensor(28.9706)
tensor(141.3458),tensor(30.2598),tensor(18.7875),tensor(21.1975)
----- NEW FRAME -----
tensor(345.0459),tensor(323.3816),tensor(26.9402),tensor(42.7151)
tensor(601.6345),tensor(383.0164),tensor(50.0798),tensor(73.3887)
tensor(209.4778),tensor(304.0513),tensor(19.5039),tensor(31.3958)
tensor(98.9541),tensor(293.5386),tensor(16.7724),tensor(26.0254)
tensor(139.5367),tensor(29.6181),tensor(18.4913),tensor(21.8624)
----- NEW FRAME -----
tensor(387.2104),tensor(337.7555),tensor(32.2766),tensor(50.2438)
tensor(230.0323),tensor(310.4869),tensor(22.1920),tensor(34.1157)
tensor(113.8609),tensor(298.1295),tensor(18.1545),tensor(28.0209)
tensor(8.4146),tensor(293.1982),tensor(16.8292),tensor(26.1035)
tensor(159.9207),tensor(30.6067),tensor(21.2228),tensor(23.0088)
----- NEW FRAME -----
tensor(294.9100),tensor(318.8627),tensor(24.2881),tensor(37.3074)
tensor(497.7151),tensor(362.5566),tensor(42.7468),tensor(62.7284)
tensor(171.9173),tensor(301.5472),tensor(19.1624),tensor(29.4163)
tensor(219.3421),tensor(36.7309),tensor(22.9545),tensor(23.3473)
tensor(4.6803),tensor(177.7216),tensor(9.3605),tensor(33.5386)
tensor(66.5466),tensor(295.3568),tensor(16.9891),tensor(27.7158)
tensor(4.4988),tensor(38.6084),tensor(8.9977),tensor(18.7554)
----- NEW FRAME -----
tensor(176.3378),tensor(306.4292),tensor(20.6769),tensor(32.0801)
tensor(311.5703),tensor(328.7911),tensor(28.2566),tensor(44.9238)
tensor(579.0078),tensor(397.0165),tensor(51.9489),tensor(90.3363)
tensor(65.5684),tensor(297.2360),tensor(18.4180),tensor(30.1552)
tensor(239.8549),tensor(34.4240),tensor(20.7074),tensor(21.7086)
----- NEW FRAME -----
tensor(383.5905),tensor(345.2031),tensor(34.7805),tensor(53.0216)
tensor(227.0756),tensor(312.2081),tensor(23.5916),tensor(35.1134)
tensor(112.1727),tensor(300.1772),tensor(19.3214),tensor(30.9796)
----- NEW FRAME -----
tensor(526.6968),tensor(373.2048),tensor(44.9524),tensor(69.8137)
tensor(309.5092),tensor(318.7983),tensor(24.7842),tensor(38.0240)
tensor(189.6622),tensor(303.2958),tensor(20.3477),tensor(33.6362)
----- NEW FRAME -----
tensor(408.7396),tensor(331.5976),tensor(30.3052),tensor(45.9505)
tensor(269.7560),tensor(305.0783),tensor(21.4481),tensor(32.2699)
----- NEW FRAME -----
tensor(475.6302),tensor(348.9055),tensor(37.4227),tensor(55.1199)
tensor(302.8622),tensor(310.1989),tensor(22.1982),tensor(36.1781)
tensor(186.7634),tensor(289.0681),tensor(15.0713),tensor(25.1622)
tensor(472.5490),tensor(14.0739),tensor(14.3319),tensor(17.0886)
----- NEW FRAME -----
tensor(381.8854),tensor(320.1284),tensor(26.9089),tensor(40.0635)
tensor(538.8546),tensor(5.3991),tensor(14.4392),tensor(10.7982)
tensor(624.2010),tensor(378.7479),tensor(31.5979),tensor(74.7715)
tensor(249.3850),tensor(294.3401),tensor(15.8307),tensor(21.6025)
----- NEW FRAME -----
tensor(500.6707),tensor(337.6778),tensor(36.5704),tensor(50.7565)
tensor(330.7206),tensor(296.8703),tensor(18.3407),tensor(25.5518)
----- NEW FRAME -----
tensor(598.9989),tensor(363.1128),tensor(41.6038),tensor(64.3589)
tensor(374.8132),tensor(304.9192),tensor(19.8795),tensor(29.1033)
tensor(65.3282),tensor(284.3047),tensor(14.8330),tensor(26.4717)
tensor(438.3643),tensor(136.6036),tensor(13.3614),tensor(42.1453)
----- NEW FRAME -----
tensor(386.2289),tensor(311.4543),tensor(20.6749),tensor(35.7853)
----- NEW FRAME -----
tensor(397.3265),tensor(319.6697),tensor(26.2049),tensor(41.5360)
tensor(24.5550),tensor(293.9075),tensor(16.8915),tensor(24.9642)
tensor(462.4403),tensor(79.3287),tensor(12.1410),tensor(14.5421)
----- NEW FRAME -----
tensor(410.2425),tensor(331.6994),tensor(29.2430),tensor(50.5134)
tensor(269.2131),tensor(290.5057),tensor(15.0924),tensor(23.7349)
----- NEW FRAME -----
tensor(431.6701),tensor(349.0893),tensor(31.8776),tensor(53.6813)
----- NEW FRAME -----
tensor(298.6259),tensor(295.7524),tensor(17.8169),tensor(36.1622)
----- NEW FRAME -----
tensor(39.6548),tensor(310.2299),tensor(26.0799),tensor(37.4715)
tensor(380.8638),tensor(304.1502),tensor(20.2043),tensor(28.8500)
tensor(39.6450),tensor(302.6065),tensor(27.1636),tensor(55.4626)
----- NEW FRAME -----
tensor(448.3617),tensor(316.5140),tensor(19.9226),tensor(28.3533)
tensor(73.9844),tensor(317.4660),tensor(26.7469),tensor(40.9719)
tensor(597.9716),tensor(7.4039),tensor(17.7841),tensor(14.8077)
----- NEW FRAME -----
tensor(64.2781),tensor(325.5771),tensor(30.8860),tensor(43.0881)
tensor(491.7700),tensor(322.6823),tensor(25.7567),tensor(40.4457)
tensor(630.2809),tensor(95.1059),tensor(19.4381),tensor(68.0812)
----- NEW FRAME -----
tensor(31.0844),tensor(337.1405),tensor(36.3941),tensor(51.3362)
tensor(528.1725),tensor(335.4937),tensor(31.8523),tensor(46.0085)
----- NEW FRAME -----
tensor(572.7527),tensor(350.0963),tensor(36.8354),tensor(55.8163)
tensor(424.6861),tensor(291.9680),tensor(14.6572),tensor(24.2422)
tensor(183.9667),tensor(293.1525),tensor(16.2360),tensor(24.3630)
----- NEW FRAME -----
tensor(622.8350),tensor(372.4130),tensor(34.3301),tensor(67.1306)
tensor(435.1811),tensor(295.7471),tensor(15.6727),tensor(23.4675)
----- NEW FRAME -----
tensor(443.7157),tensor(299.5214),tensor(18.0665),tensor(26.9994)
----- NEW FRAME -----
tensor(455.1292),tensor(304.2059),tensor(19.3608),tensor(30.2758)
----- NEW FRAME -----
tensor(468.3483),tensor(310.1888),tensor(21.9831),tensor(35.7593)
tensor(117.7142),tensor(309.1577),tensor(23.1662),tensor(33.4186)
----- NEW FRAME -----
tensor(486.4440),tensor(320.4981),tensor(24.7125),tensor(40.7922)
tensor(92.5333),tensor(318.8563),tensor(26.5307),tensor(40.2511)
tensor(404.5898),tensor(286.3208),tensor(14.2505),tensor(24.3062)
----- NEW FRAME -----
tensor(514.1760),tensor(331.4187),tensor(29.8788),tensor(46.1881)
tensor(64.8990),tensor(328.4185),tensor(30.5042),tensor(42.0110)
tensor(413.5126),tensor(290.7801),tensor(14.8661),tensor(23.5590)
----- NEW FRAME -----
tensor(551.4955),tensor(346.9363),tensor(35.4302),tensor(52.9246)
tensor(30.6885),tensor(341.2838),tensor(35.5934),tensor(50.2700)
tensor(424.7218),tensor(294.2271),tensor(15.1592),tensor(23.9905)
tensor(167.4858),tensor(288.2054),tensor(17.4398),tensor(31.6443)
----- NEW FRAME -----
tensor(599.2637),tensor(366.7235),tensor(42.4802),tensor(63.4313)
tensor(435.5554),tensor(296.3636),tensor(16.1558),tensor(25.3508)
tensor(159.2186),tensor(289.4305),tensor(18.4989),tensor(32.6512)
----- NEW FRAME -----
tensor(447.2321),tensor(300.7853),tensor(18.2699),tensor(27.3969)
tensor(149.9843),tensor(292.1495),tensor(21.8927),tensor(37.1735)
----- NEW FRAME -----
tensor(461.5550),tensor(301.8837),tensor(20.2743),tensor(31.2045)
tensor(133.8000),tensor(297.8570),tensor(20.2855),tensor(27.6373)
----- NEW FRAME -----
tensor(478.0284),tensor(304.1113),tensor(22.5347),tensor(36.8249)
tensor(116.0958),tensor(301.2762),tensor(21.3962),tensor(32.4755)
tensor(371.2934),tensor(281.3961),tensor(12.9034),tensor(22.9655)
tensor(133.8531),tensor(282.7335),tensor(14.7496),tensor(20.7531)
----- NEW FRAME -----
tensor(94.5413),tensor(304.7015),tensor(23.4503),tensor(34.7242)
tensor(499.4903),tensor(307.0186),tensor(26.1335),tensor(44.4405)
tensor(122.5221),tensor(284.2650),tensor(13.7930),tensor(23.7980)
----- NEW FRAME -----
tensor(524.2606),tensor(317.1688),tensor(27.8618),tensor(42.2748)
tensor(66.6439),tensor(312.3426),tensor(28.0126),tensor(42.1329)
tensor(108.4561),tensor(286.3664),tensor(17.9704),tensor(25.4763)
tensor(67.1643),tensor(300.6003),tensor(29.4069),tensor(66.6060)
tensor(382.5256),tensor(286.1370),tensor(15.5491),tensor(26.3094)
----- NEW FRAME -----
tensor(30.6204),tensor(323.9860),tensor(34.9472),tensor(46.1129)
tensor(556.0670),tensor(330.7337),tensor(30.6382),tensor(47.5134)
tensor(92.0678),tensor(291.7300),tensor(19.4778),tensor(26.6409)
tensor(389.0615),tensor(290.7867),tensor(17.4698),tensor(28.4706)
tensor(47.4168),tensor(280.8878),tensor(15.5662),tensor(18.3341)
----- NEW FRAME -----
tensor(601.8634),tensor(344.0951),tensor(39.7646),tensor(58.0262)
tensor(71.3090),tensor(296.0248),tensor(20.2243),tensor(27.3776)
tensor(396.7291),tensor(294.8142),tensor(18.6195),tensor(29.6322)
tensor(29.5431),tensor(282.5319),tensor(17.3799),tensor(20.0367)
tensor(316.7253),tensor(282.5636),tensor(14.2172),tensor(21.4620)
----- NEW FRAME -----
tensor(405.8163),tensor(300.7689),tensor(19.5410),tensor(31.0681)
tensor(46.2755),tensor(303.6462),tensor(22.8960),tensor(31.3910)
tensor(8.4709),tensor(287.3924),tensor(16.9419),tensor(23.5487)
tensor(318.3065),tensor(287.2681),tensor(14.3788),tensor(22.4042)
----- NEW FRAME -----
tensor(11.9889),tensor(309.8956),tensor(23.9778),tensor(40.1432)
tensor(412.2000),tensor(305.8678),tensor(20.5204),tensor(34.6388)
tensor(315.6697),tensor(290.6173),tensor(15.4091),tensor(25.1317)
----- NEW FRAME -----
tensor(419.2600),tensor(314.3683),tensor(23.0214),tensor(41.3954)
----- NEW FRAME -----
tensor(430.1387),tensor(324.4600),tensor(26.8528),tensor(43.6697)
tensor(308.5699),tensor(299.2750),tensor(19.2682),tensor(30.6376)
----- NEW FRAME -----
tensor(445.9575),tensor(336.3244),tensor(30.7897),tensor(52.3079)
tensor(306.4559),tensor(304.6125),tensor(19.5574),tensor(35.7941)
----- NEW FRAME -----
tensor(475.6071),tensor(352.0113),tensor(38.3652),tensor(59.4915)
tensor(308.8904),tensor(310.9623),tensor(21.8402),tensor(37.2738)
----- NEW FRAME -----
tensor(540.2843),tensor(375.8345),tensor(50.4688),tensor(72.0836)
tensor(327.1702),tensor(318.4354),tensor(24.8254),tensor(41.2490)
tensor(172.9601),tensor(297.5136),tensor(19.3201),tensor(28.8304)
----- NEW FRAME -----
tensor(365.2985),tensor(329.0262),tensor(28.7551),tensor(46.1919)
tensor(195.0210),tensor(299.3593),tensor(18.2181),tensor(30.2034)
tensor(92.1049),tensor(291.1894),tensor(16.6405),tensor(24.9165)
----- NEW FRAME -----
tensor(413.3186),tensor(342.6488),tensor(32.7053),tensor(54.3807)
tensor(217.8970),tensor(303.6617),tensor(20.7313),tensor(32.1135)
tensor(7.1185),tensor(287.9245),tensor(14.2371),tensor(21.8148)
----- NEW FRAME -----
tensor(492.4949),tensor(363.5499),tensor(43.3671),tensor(65.3811)
tensor(252.7756),tensor(309.2894),tensor(23.3803),tensor(35.5282)
tensor(141.2629),tensor(296.2517),tensor(19.8181),tensor(26.4270)
----- NEW FRAME -----
tensor(300.3000),tensor(318.6857),tensor(24.4506),tensor(37.7966)
tensor(183.5150),tensor(300.0358),tensor(18.2377),tensor(27.3560)
tensor(618.8552),tensor(392.7625),tensor(42.2896),tensor(62.5635)
tensor(76.2095),tensor(292.9035),tensor(16.9017),tensor(25.0217)
----- NEW FRAME -----
tensor(357.3526),tensor(327.3763),tensor(28.5106),tensor(43.2200)
tensor(228.3694),tensor(303.2456),tensor(20.1021),tensor(29.8478)
----- NEW FRAME -----
tensor(429.5314),tensor(339.7278),tensor(32.0170),tensor(50.4480)
tensor(276.4176),tensor(306.5801),tensor(20.5153),tensor(31.1352)
tensor(163.5655),tensor(294.8084),tensor(17.9020),tensor(25.7278)
----- NEW FRAME -----
tensor(522.8679),tensor(360.6548),tensor(44.0592),tensor(62.3398)
tensor(326.4669),tensor(310.8674),tensor(22.2998),tensor(32.5081)
tensor(207.1121),tensor(296.3326),tensor(19.0664),tensor(27.0974)
----- NEW FRAME -----
tensor(384.1394),tensor(318.0144),tensor(24.9133),tensor(38.3795)
tensor(250.7405),tensor(298.3163),tensor(18.7746),tensor(29.6232)
tensor(134.3994),tensor(285.5745),tensor(15.7079),tensor(23.0392)
----- NEW FRAME -----
tensor(446.0225),tensor(329.8474),tensor(30.4354),tensor(48.0681)
tensor(291.7371),tensor(303.6760),tensor(21.4308),tensor(32.6401)
tensor(170.0622),tensor(287.8132),tensor(14.7872),tensor(23.6682)
----- NEW FRAME -----
tensor(528.4583),tensor(346.6974),tensor(35.6536),tensor(55.5568)
tensor(335.6359),tensor(310.1469),tensor(23.4728),tensor(35.8962)
tensor(206.0630),tensor(291.5365),tensor(17.4474),tensor(26.5201)
----- NEW FRAME -----
tensor(628.2543),tensor(372.9118),tensor(23.4913),tensor(61.3369)
tensor(388.3749),tensor(320.9549),tensor(25.0107),tensor(39.0293)
tensor(243.8053),tensor(295.9105),tensor(17.5057),tensor(26.9476)
tensor(129.9511),tensor(278.3568),tensor(12.1974),tensor(16.7404)
----- NEW FRAME -----
tensor(452.6898),tensor(335.7420),tensor(31.4729),tensor(47.8992)
tensor(282.9947),tensor(300.8772),tensor(17.9855),tensor(30.2230)
----- NEW FRAME -----
tensor(531.4670),tensor(352.9916),tensor(38.2560),tensor(56.1844)
tensor(323.0423),tensor(307.0021),tensor(19.9266),tensor(33.6809)
----- NEW FRAME -----
tensor(362.9241),tensor(314.1938),tensor(22.3642),tensor(35.7714)
tensor(624.2597),tensor(377.2937),tensor(31.4806),tensor(66.9579)
tensor(36.1286),tensor(274.1110),tensor(10.4913),tensor(14.2709)
tensor(227.2497),tensor(281.6387),tensor(16.3657),tensor(27.5032)
----- NEW FRAME -----
tensor(413.0284),tensor(320.4866),tensor(25.4847),tensor(41.1490)
tensor(260.0323),tensor(280.3524),tensor(18.0864),tensor(30.3421)
----- NEW FRAME -----
tensor(477.7124),tensor(333.5605),tensor(32.5581),tensor(53.4763)
tensor(12.5458),tensor(291.2742),tensor(21.2345),tensor(27.2566)
tensor(51.2629),tensor(270.6130),tensor(14.6311),tensor(29.4535)
----- NEW FRAME -----
tensor(547.0049),tensor(351.3976),tensor(39.2385),tensor(58.3320)
tensor(19.4764),tensor(293.3301),tensor(21.5192),tensor(30.0291)
tensor(322.6606),tensor(288.8854),tensor(15.2384),tensor(24.9113)
tensor(67.0875),tensor(274.4077),tensor(14.9570),tensor(26.8649)
----- NEW FRAME -----
tensor(602.2665),tensor(378.1664),tensor(52.5547),tensor(74.4186)
tensor(321.9502),tensor(293.8840),tensor(18.5314),tensor(26.5065)
tensor(107.1869),tensor(275.7178),tensor(11.3451),tensor(16.6390)
----- NEW FRAME -----
tensor(319.6880),tensor(300.0364),tensor(18.9756),tensor(28.7918)
tensor(313.9944),tensor(277.4021),tensor(12.3643),tensor(16.2662)
tensor(91.1380),tensor(279.4879),tensor(11.2700),tensor(15.1955)
tensor(299.2740),tensor(284.9196),tensor(12.8459),tensor(21.6913)
tensor(22.3987),tensor(287.5699),tensor(17.6764),tensor(21.2078)
----- NEW FRAME -----
tensor(316.3732),tensor(305.4259),tensor(20.6382),tensor(33.3920)
tensor(294.6934),tensor(287.9056),tensor(15.2053),tensor(22.6529)
----- NEW FRAME -----
tensor(320.1663),tensor(311.2898),tensor(22.5853),tensor(37.5925)
tensor(296.7676),tensor(289.5205),tensor(15.2830),tensor(23.8446)
tensor(313.8976),tensor(280.1076),tensor(12.6501),tensor(20.3870)
----- NEW FRAME -----
tensor(352.8053),tensor(319.8113),tensor(27.1955),tensor(41.9465)
tensor(323.0004),tensor(293.1318),tensor(16.4448),tensor(26.7966)
tensor(340.4385),tensor(281.8408),tensor(13.9712),tensor(21.8795)
tensor(76.5677),tensor(284.7537),tensor(15.2913),tensor(20.6154)
----- NEW FRAME -----
tensor(395.9274),tensor(333.5512),tensor(31.8641),tensor(51.1959)
tensor(354.8649),tensor(298.6826),tensor(18.4226),tensor(31.1456)
tensor(371.9856),tensor(286.5997),tensor(14.5682),tensor(22.8047)
tensor(399.9952),tensor(278.8295),tensor(11.3782),tensor(17.5854)
